,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
4502,ZUM23,ZUM,5,02/08/2017,0,a,0,1,0,0,0,0,1,1,1,0,0,210,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4503,ZUM24,ZUM,5,02/08/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,410,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4504,ZUM29,ZUM,6,06/09/2017,0,a,0,1,0,0,0,0,0,0,1,1,1,670,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4505,ZUM30,ZUM,6,06/09/2017,0,a,0,1,0,0,0,0,0,1,1,1,1,480,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4506,ZUM31,ZUM,6,06/09/2017,0,h,1,0,0,0,0,0,0,1,1,1,1,1960,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4507,ZUM32,ZUM,6,06/09/2017,0,h,1,0,0,0,0,0,0,1,0,1,0,1980,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4508,ZUM33,ZUM,7,05/10/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,4480,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4509,ZUM34,ZUM,7,05/10/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,1190,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4510,ZUM35,ZUM,7,05/10/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,270,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4511,ZUM36,ZUM,7,05/10/2017,0,h,1,0,0,0,0,0,0,1,1,1,1,1260,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4512,ZUM37,ZUM,7,05/10/2017,0,a,0,1,0,0,0,0,0,1,0,0,1,330,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4513,ZUM38,ZUM,7,05/10/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,130,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4514,ZUM39,ZUM,8,08/11/2017,0,a,0,1,0,0,0,0,0,1,1,1,1,790,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4515,ZUM40,ZUM,8,08/11/2017,0,a,0,1,0,0,0,0,0,0,0,0,0,170,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4516,ZUM41,ZUM,9,17/11/2017,0,h,1,0,0,0,0,0,0,1,0,0,0,110,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4517,ZUM42,ZUM,9,17/11/2017,0,h,1,0,0,0,0,0,0,0,1,0,1,50,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4518,ZUM43,ZUM,10,06/12/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,770,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4519,ZUM44,ZUM,10,06/12/2017,0,h,1,0,0,0,0,0,0,1,0,0,1,60,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4520,ZUM45,ZUM,10,06/12/2017,0,a,0,1,0,0,0,0,0,1,1,1,1,680,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4521,ZUM46,ZUM,10,06/12/2017,0,a,0,1,0,0,0,0,0,1,1,1,1,2900,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4522,ZUM47,ZUM,10,06/12/2017,0,d,0,0,1,0,0,0,0,1,0,1,1,50,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4523,ZUM48,ZUM,11,09/01/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,550,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4524,ZUM49,ZUM,11,09/01/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,1020,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4525,ZUM50,ZUM,11,09/01/2018,0,d,0,0,1,0,0,0,0,0,0,0,0,160,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4526,ZUM51,ZUM,11,09/01/2018,0,h,1,0,0,0,0,0,0,0,0,1,0,610,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4527,ZUM52,ZUM,11,09/01/2018,0,h,1,0,0,0,0,0,0,1,0,1,1,190,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4528,ZUM53,ZUM,12,05/02/2018,0,h,1,0,0,0,0,0,0,1,0,0,1,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4529,ZUM54,ZUM,12,05/02/2018,0,h,1,0,0,0,0,0,0,1,0,1,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4530,ZUM55,ZUM,12,05/02/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4531,ZUM56,ZUM,12,05/02/2018,0,a,0,1,0,0,0,0,0,0,0,0,0,190,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4532,ZUM57,ZUM,12,05/02/2018,0,d,0,0,1,0,0,0,0,1,0,0,1,90,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4533,ZUM58,ZUM,13,07/03/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,50,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4534,ZUM59,ZUM,13,07/03/2018,0,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4535,ZUM60,ZUM,13,07/03/2018,0,a,0,1,0,0,0,0,0,1,0,0,1,200,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4536,ZUM61,ZUM,13,07/03/2018,0,a,0,1,0,0,0,0,0,0,1,0,1,110,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4537,ZUM62,ZUM,13,07/03/2018,0,d,0,0,1,0,0,0,0,1,0,0,1,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4538,ZUM63,ZUM,14,04/04/2018,0,d,0,0,1,0,0,0,0,1,0,1,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4539,ZUM64,ZUM,14,04/04/2018,0,a,0,1,0,0,0,0,0,1,0,0,1,500,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4540,ZUM65,ZUM,14,04/04/2018,0,a,0,1,0,0,0,0,0,0,0,1,1,670,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
